2d,Intensity,E
4,0,2.5
4.03,0,2.3
4.06,0,3.8
4.09,,4.2
4.12,,5.6
4.15,0,1.0
4.18,0
4.21,0
4.24,0
4.27,0
4.3,0
4.33,0
4.36,0
4.39,0
4.42,0
4.45,0
4.48,0
4.51,0
4.54,0
4.57,0
4.6,0
4.63,0
4.66,0
4.69,0
4.72,0
4.75,0
4.78,0
4.81,0
4.84,0
4.87,0
4.9,0
4.93,0
4.96,0
4.99,0
5.02,0
5.05,0
5.08,0
5.11,0
5.14,0
5.17,0
5.2,0
5.23,0
5.26,0
5.29,0
5.32,0
5.35,0
5.38,9.92795
5.41,10.3479
5.44,10.7952
5.47,11.272
5.5,11.7811
5.53,12.3255
5.56,12.9085
5.59,13.5339
5.62,14.2057
5.65,14.9289
5.68,15.7087
5.71,16.5511
5.74,17.4632
5.77,18.4527
5.8,19.5287
5.83,20.7015
5.86,21.9832
5.89,23.3876
5.92,24.9308
5.95,26.6318
5.98,28.5128
6.01,30.6001
6.04,32.9249
6.07,35.5248
6.1,38.4446
6.13,41.7392
6.16,45.4754
6.19,49.7355
6.22,54.6222
6.25,60.2642
6.28,66.8251
6.31,74.5153
6.34,83.6087
6.37,94.4672
6.4,107.577
6.43,123.602
6.46,143.47
6.49,168.507
6.52,200.655
6.55,242.856
6.58,299.721
6.61,378.786
6.64,493.026
6.67,666.496
6.7,950.836
6.73,1481.33
6.76,2611.75
6.79,4989.89
6.82,8754.26
6.85,10000
6.88,6503.1
6.91,3430.54
6.94,1857.3
6.97,1133.09
7,769.191
7.03,557.626
7.06,422.1
7.09,330.095
7.12,264.934
7.15,217.182
7.18,181.188
7.21,153.407
7.24,131.529
7.27,114
7.3,99.7422
7.33,87.9932
7.36,78.1985
7.39,69.9485
7.42,62.9355
7.45,56.9244
7.48,51.7336
7.51,47.2205
7.54,43.2723
7.57,39.7986
7.6,36.7264
7.63,33.9963
7.66,31.5593
7.69,29.375
7.72,27.4096
7.75,25.6348
7.78,24.0269
7.81,22.5655
7.84,21.2334
7.87,20.0158
7.9,18.8999
7.93,17.8747
7.96,16.9307
7.99,16.0595
8.02,15.2538
8.05,14.5072
8.08,13.8141
8.11,13.1695
8.14,12.5689
8.17,12.0085
8.2,15.4392
8.23,18.5185
8.26,18.3717
8.29,18.2731
8.32,18.222
8.35,8.90159
8.38,9.30512
8.41,9.73672
8.44,10.199
8.47,10.6951
8.5,11.2281
8.53,11.8021
8.56,12.4212
8.59,13.0902
8.62,13.8148
8.65,14.6011
8.68,15.4566
8.71,16.3894
8.74,17.4092
8.77,18.5271
8.8,19.7561
8.83,21.1115
8.86,22.6112
8.89,24.2763
8.92,26.1321
8.95,28.2088
8.98,30.5428
9.01,33.1784
9.04,36.1698
9.07,39.584
9.1,43.5042
9.13,48.0354
9.16,53.3112
9.19,59.5035
9.22,66.8368
9.25,75.6083
9.28,86.2186
9.31,99.2168
9.34,115.372
9.37,135.789
9.4,162.093
9.43,196.759
9.46,243.69
9.49,309.319
9.52,404.823
9.55,551.298
9.58,795.555
9.61,1262.83
9.64,2269.62
9.67,4339.13
9.7,7298.3
9.73,7537.71
9.76,4625.72
9.79,2423.99
9.82,1333.61
9.85,829.882
9.88,570.663
9.91,417.014
9.94,317.495
9.97,249.425
10,200.928
10.03,165.214
10.06,138.184
10.09,117.249
10.12,100.714
10.15,87.4319
10.18,76.6048
10.21,67.6651
10.24,60.1993
10.27,53.9013
10.3,48.5401
10.33,43.9392
10.36,39.9615
10.39,36.4995
10.42,33.4681
10.45,30.7986
10.48,28.4358
10.51,26.3345
10.54,24.4575
10.57,22.7741
10.6,21.2585
10.63,19.8892
10.66,18.6479
10.69,17.5192
10.72,16.4899
10.75,15.5486
10.78,14.6856
10.81,13.8925
10.84,13.1619
10.87,12.4874
10.9,11.8635
10.93,11.2851
10.96,10.748
10.99,10.2483
11.02,9.78271
11.05,9.34809
11.08,8.94179
11.11,8.56141
11.14,8.26693
11.17,7.93475
11.2,7.62281
11.23,4.02573
11.26,0.0737254
11.29,0.0771222
11.32,0.0807592
11.35,0.0846596
11.38,0.0888493
11.41,0.0933576
11.44,0.0982179
11.47,0.103468
11.5,0.109149
11.53,0.115312
11.56,0.122011
11.59,0.129311
11.62,0.137285
11.65,0.14602
11.68,0.155615
11.71,0.166187
11.74,0.177873
11.77,0.190834
11.8,0.205263
11.83,0.221391
11.86,0.239494
11.89,0.259907
11.92,0.283041
11.95,0.3094
11.98,0.339612
12.01,0.374464
12.04,0.414955
12.07,0.462364
12.1,0.518359
12.13,0.585135
12.16,0.665635
12.19,0.763876
12.22,5.69747
12.25,7.02492
12.28,7.47336
12.31,7.99857
12.34,8.62936
12.37,9.41175
12.4,10.4235
12.43,11.8057
12.46,13.8522
12.49,17.3137
12.52,24.1877
12.55,38.3852
12.58,62.0272
12.61,74.6584
12.64,55.1605
12.67,35.2136
12.7,25.0206
12.73,20.7681
12.76,19.132
12.79,18.6399
12.82,18.76
12.85,19.2801
12.88,20.1024
12.91,21.1819
12.94,22.531
12.97,24.0981
13,25.927
13.03,28.0473
13.06,30.5007
13.09,33.3429
13.12,36.6465
13.15,40.5056
13.18,45.0425
13.21,50.4172
13.24,56.8417
13.27,64.6014
13.3,74.086
13.33,85.8394
13.36,100.638
13.39,119.618
13.42,144.497
13.45,177.963
13.48,224.399
13.51,291.337
13.54,392.737
13.57,558.568
13.6,866.675
13.63,1517.21
13.66,2873.14
13.69,4995.55
13.72,5869.41
13.75,4225.35
13.78,2329.44
13.81,1252.74
13.84,744.507
13.87,495.039
13.9,354.79
13.93,266.698
13.96,207.562
13.99,166.022
14.02,135.789
14.05,113.142
14.08,95.714
14.11,82.1428
14.14,71.3815
14.17,62.7703
14.2,55.8762
14.23,50.4579
14.26,46.5307
14.29,44.6457
14.32,46.2327
14.35,52.5856
14.38,57.1515
14.41,47.5833
14.44,35.8111
14.47,28.5362
14.5,24.3586
14.53,21.654
14.56,19.6379
14.59,18.0091
14.62,16.6375
14.65,15.4533
14.68,14.4135
14.71,13.4895
14.74,12.6609
14.77,11.9128
14.8,11.2335
14.83,10.6138
14.86,10.0464
14.89,9.52493
14.92,9.04432
14.95,8.60016
14.98,8.18867
15.01,7.80661
15.04,7.45113
15.07,7.11976
15.1,6.8103
15.13,6.52083
15.16,6.24961
15.19,5.99514
15.22,0.910104
15.25,0.872094
15.28,0.0717285
15.31,0.0671871
15.34,0.0630635
15.37,0.0593078
15.4,0.0558777
15.43,0.0527365
15.46,0.0498528
15.49,0.0471991
15.52,0.0447517
15.55,0.0424897
15.58,0.0403949
15.61,0.0384512
15.64,0.0366444
15.67,0.034962
15.7,0.0333928
15.73,0.0319268
15.76,0.0305553
15.79,0.0292702
15.82,0.0280646
15.85,0.039369
15.88,0.125967
15.91,0.131248
15.94,0.136869
15.97,0.142857
16,0.149248
16.03,0.156077
16.06,0.163386
16.09,0.17122
16.12,0.17963
16.15,0.188676
16.18,0.198423
16.21,0.208944
16.24,0.220324
16.27,0.232659
16.3,0.246059
16.33,0.26065
16.36,0.276578
16.39,0.29401
16.42,0.313143
16.45,0.334203
16.48,0.357461
16.51,0.38323
16.54,0.411886
16.57,0.443878
16.6,0.479741
16.63,0.520126
16.66,0.565826
16.69,0.617813
16.72,0.677295
16.75,0.745781
16.78,1.87832
16.81,2.01558
16.84,2.17224
16.87,2.3527
16.9,2.56279
16.93,2.81034
16.96,3.10613
16.99,3.46527
17.02,3.90962
17.05,4.47162
17.08,5.20127
17.11,6.1787
17.14,7.53877
17.17,9.52379
17.2,12.6245
17.23,18.0458
17.26,28.994
17.29,52.2432
17.32,93.8963
17.35,129.43
17.38,108.401
17.41,63.5923
17.44,35.3922
17.47,22.044
17.5,15.8806
17.53,12.7322
17.56,10.9843
17.59,10.018
17.62,9.55032
17.65,9.43626
17.68,9.60042
17.71,10.0081
17.74,10.6518
17.77,11.5454
17.8,12.7231
17.83,14.2431
17.86,16.1938
17.89,18.7075
17.92,21.9819
17.95,26.3195
17.98,32.209
18.01,40.4567
18.04,52.4729
18.07,70.4536
18.1,99.806
18.13,154.171
18.16,269.531
18.19,513.681
18.22,910.738
18.25,1073.35
18.28,713.315
18.31,377.883
18.34,203.938
18.37,123.867
18.4,83.9362
18.43,60.8812
18.46,46.1752
18.49,36.2244
18.52,29.1991
18.55,24.0685
18.58,20.2165
18.61,17.2577
18.64,14.942
18.67,13.1014
18.7,11.62
18.73,10.4162
18.76,9.4312
18.79,8.62218
18.82,7.95763
18.85,7.3591
18.88,6.89718
18.91,6.51557
18.94,6.2577
18.97,6.07996
19,5.98185
19.03,5.96678
19.06,6.04282
19.09,6.22406
19.12,6.53305
19.15,7.0048
19.18,8.00797
19.21,9.0142
19.24,10.4669
19.27,12.6102
19.3,15.9015
19.33,21.3386
19.36,31.4034
19.39,51.805
19.42,91.6147
19.45,147.98
19.48,194.656
19.51,200.508
19.54,132.879
19.57,72.3603
19.6,40.7288
19.63,25.8577
19.66,18.2844
19.69,13.8838
19.72,11.0323
19.75,14.6177
19.78,13.5577
19.81,12.8884
19.84,12.4948
19.87,12.3057
19.9,12.2759
19.93,12.3767
19.96,12.5898
19.99,12.9043
20.02,13.315
20.05,13.821
20.08,14.4252
20.11,15.1343
20.14,15.9591
20.17,16.9154
20.2,18.0249
20.23,19.318
20.26,20.8368
20.29,22.6411
20.32,24.8178
20.35,27.4978
20.38,30.8868
20.41,35.3238
20.44,41.406
20.47,50.3124
20.5,64.8881
20.53,92.8369
20.56,151.082
20.59,257.532
20.62,354.134
20.65,290.437
20.68,183.214
20.71,124.718
20.74,101.887
20.77,96.988
20.8,100.652
20.83,107.13
20.86,118.29
20.89,133.787
20.92,154.936
20.95,183.603
20.98,222.98
21.01,278.595
21.04,360.311
21.07,486.629
21.1,695.611
21.13,1076.13
21.16,1861.92
21.19,3512.39
21.22,6085.49
21.25,6798.62
21.28,4367.46
21.31,2308.94
21.34,1263.89
21.37,784.935
21.4,542.927
21.43,403.905
21.46,314.428
21.49,254.397
21.52,212.696
21.55,183.046
21.58,161.71
21.61,146.374
21.64,135.577
21.67,128.387
21.7,124.23
21.73,122.79
21.76,123.958
21.79,129.205
21.82,136.106
21.85,146.538
21.88,161.397
21.91,182.11
21.94,211.579
21.97,252.324
22,311.342
22.03,400.452
22.06,544.894
22.09,807.426
22.12,1337.6
22.15,2395.68
22.18,3996.92
22.21,5279.33
22.24,5411.92
22.27,3683.86
22.3,2157.14
22.33,1419.06
22.36,981.831
22.39,655.573
22.42,459.792
22.45,349.103
22.48,284.145
22.51,244.064
22.54,219.486
22.57,206.188
22.6,202.379
22.63,208.026
22.66,224.655
22.69,256.154
22.72,310.707
22.75,400.671
22.78,589.196
22.81,997.943
22.84,1846.8
22.87,3106
22.9,3371.96
22.93,2185.25
22.96,1190.26
22.99,689.782
23.02,467.876
23.05,369.552
23.08,333.914
23.11,350.595
23.14,447.357
23.17,698.56
23.2,1167.17
23.23,1507.18
23.26,1141.24
23.29,695.119
23.32,495.016
23.35,508.252
23.38,677.481
23.41,758.031
23.44,531.564
23.47,310.415
23.5,190.42
23.53,131.563
23.56,99.8637
23.59,80.0986
23.62,66.5204
23.65,56.6388
23.68,48.1522
23.71,39.1882
23.74,32.8174
23.77,29.1751
23.8,26.3353
23.83,23.6718
23.86,21.5469
23.89,20.2891
23.92,18.9406
23.95,17.6012
23.98,16.4323
24.01,15.4074
24.04,14.5053
24.07,13.7089
24.1,13.0044
24.13,12.3807
24.16,11.8286
24.19,11.3404
24.22,10.9101
24.25,10.5326
24.28,10.2039
24.31,9.92076
24.34,10.7935
24.37,10.1865
24.4,10.1857
24.43,8.62687
24.46,8.77246
24.49,8.95998
24.52,9.19218
24.55,9.47269
24.58,9.80616
24.61,10.1985
24.64,10.6569
24.67,11.1908
24.7,10.4842
24.73,11.259
24.76,12.1508
24.79,13.1835
24.82,14.388
24.85,15.805
24.88,17.0347
24.91,18.9251
24.94,21.4169
24.97,24.4996
25,28.3916
25.03,33.428
25.06,40.1448
25.09,49.452
25.12,63.052
25.15,84.747
25.18,124.178
25.21,202.275
25.24,344.267
25.27,502.972
25.3,545.262
25.33,635.044
25.36,846.293
25.39,814.71
25.42,515.671
25.45,296.063
25.48,189.839
25.51,144.742
25.54,127.546
25.57,125.598
25.6,135.862
25.63,160.011
25.66,204.884
25.69,289.428
25.72,466.639
25.75,854.518
25.78,1581.1
25.81,2260.77
25.84,1829.83
25.87,1022.84
25.9,541.452
25.93,314.759
25.96,206.663
25.99,147.387
26.02,110.635
26.05,86.1436
26.08,69.0165
26.11,56.579
26.14,47.2638
26.17,40.1054
26.2,34.6432
26.23,30.2201
26.26,26.5742
26.29,23.7434
26.32,21.2479
26.35,19.1474
26.38,17.363
26.41,15.8351
26.44,14.5174
26.47,13.374
26.5,12.4402
26.53,11.601
26.56,10.8356
26.59,10.1606
26.62,9.56396
26.65,9.24125
26.68,8.78203
26.71,8.37709
26.74,7.85371
26.77,7.37617
26.8,7.11852
26.83,6.89834
26.86,6.44344
26.89,5.83364
26.92,5.74439
26.95,5.68682
26.98,5.66166
27.01,5.67033
27.04,5.71513
27.07,5.79936
27.1,5.9276
27.13,6.10604
27.16,6.34294
27.19,6.64941
27.22,7.04039
27.25,7.53623
27.28,7.11371
27.31,6.86303
27.34,7.97622
27.37,9.39931
27.4,11.2625
27.43,13.773
27.46,17.2775
27.49,22.481
27.52,30.5584
27.55,44.6245
27.58,72.6192
27.61,130.098
27.64,226.686
27.67,296.148
27.7,283.208
27.73,264.109
27.76,192.155
27.79,114.235
27.82,72.1835
27.85,55.7648
27.88,55.8184
27.91,72.4416
27.94,106.139
27.97,124.934
28,98.867
28.03,78.4413
28.06,86.8561
28.09,132.382
28.12,209.403
28.15,223.486
28.18,143.833
28.21,79.5642
28.24,47.1628
28.27,32.0889
28.3,24.2891
28.33,19.8399
28.36,16.9272
28.39,15.0119
28.42,13.7444
28.45,12.9279
28.48,12.447
28.51,12.2347
28.54,12.2543
28.57,12.4915
28.6,12.9507
28.63,13.6558
28.66,14.6545
28.69,16.0297
28.72,17.9202
28.75,20.5642
28.78,24.3923
28.81,30.2857
28.84,40.4325
28.87,60.5656
28.9,102.193
28.93,173.45
28.96,224.69
28.99,193.703
29.02,130.779
29.05,84.9063
29.08,63.9016
29.11,57.1427
29.14,57.7332
29.17,63.0253
29.2,73.3901
29.23,89.9132
29.26,116.289
29.29,159.857
29.32,240.12
29.35,409.068
29.38,768.549
29.41,1373.54
29.44,1703
29.47,1199.85
29.5,655.856
29.53,367.98
29.56,244.677
29.59,203.232
29.62,209.244
29.65,228.075
29.68,234.151
29.71,282.707
29.74,391.465
29.77,421.447
29.8,292.237
29.83,167.131
29.86,99.0578
29.89,66.0385
29.92,48.5964
29.95,38.3747
29.98,31.4961
30.01,26.3884
30.04,22.5861
30.07,19.6638
30.1,17.3605
30.13,15.5079
30.16,13.9934
30.19,12.739
30.22,11.689
30.25,10.8028
30.28,10.0503
30.31,9.40851
30.34,8.85991
30.37,8.3909
30.4,7.99087
30.43,7.57958
30.46,7.18963
30.49,6.92984
30.52,6.74743
30.55,6.60763
30.58,6.50884
30.61,6.45037
30.64,6.43244
30.67,6.45621
30.7,6.52385
30.73,6.63869
30.76,6.80543
30.79,7.03042
30.82,7.32212
30.85,7.69166
30.88,8.15372
30.91,8.72773
30.94,7.87821
30.97,8.82352
31,9.98656
31.03,11.4556
31.06,13.2869
31.09,15.642
31.12,18.6595
31.15,22.8473
31.18,28.6389
31.21,37.052
31.24,50.0113
31.27,71.5877
31.3,111.834
31.33,190.163
31.36,327.813
31.39,543.251
31.42,753.698
31.45,618.194
31.48,347.56
31.51,183.692
31.54,106.121
31.57,69.1772
31.6,49.0096
31.63,36.5568
31.66,28.2909
31.69,22.5355
31.72,18.3767
31.75,15.2795
31.78,12.9147
31.81,11.2064
31.84,10.2062
31.87,9.05403
31.9,8.12155
31.93,7.36079
31.96,6.7369
31.99,6.2242
32.02,5.80369
32.05,5.46136
32.08,5.18705
32.11,4.9738
32.14,4.81749
32.17,4.80867
32.2,5.18356
32.23,5.28892
32.26,5.40997
32.29,5.62913
32.32,5.98458
32.35,6.54819
32.38,7.47615
32.41,9.17064
32.44,12.6046
32.47,19.3332
32.5,28.7736
32.53,31.7794
32.56,30.1128
32.59,32.9743
32.62,31.5337
32.65,22.7388
32.68,16.3889
32.71,13.9105
32.74,14.082
32.77,16.8242
32.8,23.7446
32.83,35.6817
32.86,43.018
32.89,33.7555
32.92,23.949
32.95,19.8609
32.98,19.2966
33.01,20.7043
33.04,23.5804
33.07,28.0867
33.1,34.8719
33.13,45.2922
33.16,62.3314
33.19,93.7714
33.22,159.83
33.25,298.102
33.28,517.538
33.31,614.291
33.34,425.573
33.37,236.001
33.4,137.766
33.43,95.7366
33.46,79.8885
33.49,78.3776
33.52,90.7652
33.55,126.035
33.58,204.008
33.61,335.472
33.64,489.976
33.67,535.941
33.7,357.979
33.73,195.068
33.76,109.92
33.79,70.111
33.82,49.9535
33.85,38.2208
33.88,30.7467
33.91,25.7668
33.94,22.3883
33.97,20.1224
34,18.7009
34.03,17.9751
34.06,17.9664
34.09,18.7457
34.12,20.5966
34.15,24.2382
34.18,31.5208
34.21,46.9206
34.24,77.36
34.27,119.105
34.3,132.553
34.33,133.12
34.36,153.702
34.39,138.215
34.42,88.1294
34.45,54.5218
34.48,39.1737
34.51,33.8066
34.54,33.8748
34.57,38.5924
34.6,50.4912
34.63,78.0919
34.66,138.613
34.69,241.404
34.72,295.343
34.75,206.307
34.78,114.973
34.81,67.7275
34.84,47.6082
34.87,40.1456
34.9,39.9155
34.93,47.3238
34.96,68.5924
34.99,115.048
35.02,183.179
35.05,209.1
35.08,162.613
35.11,118.013
35.14,98.414
35.17,84.1057
35.2,70.4384
35.23,47.6791
35.26,29.7197
35.29,19.8263
35.32,14.5611
35.35,11.4683
35.38,9.43169
35.41,8.10283
35.44,7.04394
35.47,6.35671
35.5,5.73858
35.53,5.51577
35.56,5.14346
35.59,4.85138
35.62,4.62424
35.65,4.47667
35.68,4.35098
35.71,4.26625
35.74,4.21881
35.77,4.15908
35.8,4.14261
35.83,4.17861
35.86,4.27337
35.89,4.40544
35.92,4.48968
35.95,4.71247
35.98,4.98884
36.01,5.32905
36.04,5.74722
36.07,6.26314
36.1,6.90511
36.13,7.71476
36.16,8.83221
36.19,9.93719
36.22,11.8382
36.25,14.6078
36.28,19.1223
36.31,27.5424
36.34,43.6197
36.37,68.6147
36.4,77.992
36.43,66.9301
36.46,65.4809
36.49,85.5503
36.52,141.682
36.55,254.059
36.58,374.873
36.61,323.673
36.64,191.484
36.67,110.529
36.7,74.7932
36.73,62.0494
36.76,61.5141
36.79,72.423
36.82,102.621
36.85,168.143
36.88,271.152
36.91,338.341
36.94,352.649
36.97,352.379
37,249.131
37.03,143.572
37.06,86.9393
37.09,62.6359
37.12,55.9542
37.15,58.2677
37.18,53.5632
37.21,40.0066
37.24,30.3859
37.27,25.4888
37.3,23.2766
37.33,22.4817
37.36,22.6083
37.39,23.5194
37.42,25.2457
37.45,27.9551
37.48,32.0112
37.51,38.2006
37.54,48.4416
37.57,67.0432
37.6,100.124
37.63,142.024
37.66,155.43
37.69,161.936
37.72,212.695
37.75,352.42
37.78,642.244
37.81,1024.16
37.84,1093.53
37.87,717.371
37.9,384.99
37.93,213.25
37.96,133.524
37.99,93.4589
38.02,70.3596
38.05,55.7123
38.08,46.2557
38.11,39.998
38.14,36.1218
38.17,34.0695
38.2,33.6747
38.23,35.0559
38.26,38.6914
38.29,45.685
38.32,58.6665
38.35,84.8041
38.38,141.967
38.41,261.056
38.44,436.263
38.47,463.848
38.5,301.112
38.53,173.014
38.56,108.474
38.59,70.9586
38.62,47.9899
38.65,34.7352
38.68,26.8356
38.71,21.7555
38.74,18.3058
38.77,15.859
38.8,14.0929
38.83,12.8203
38.86,11.9305
38.89,11.3621
38.92,11.0917
38.95,11.1318
38.98,11.5402
39.01,12.4485
39.04,14.1409
39.07,17.2943
39.1,23.6064
39.13,36.6644
39.16,60.6502
39.19,91.5196
39.22,100.917
39.25,73.3873
39.28,45.483
39.31,29.6713
39.34,24.1864
39.37,24.5634
39.4,30.6609
39.43,44.112
39.46,59.523
39.49,61.907
39.52,67.4092
39.55,97.6499
39.58,149.734
39.61,156.085
39.64,105.479
39.67,70.6859
39.7,63.1573
39.73,81.2017
39.76,128.466
39.79,184.444
39.82,197.478
39.85,163.954
39.88,100.225
39.91,56.0257
39.94,33.734
39.97,22.3501
40,16.3255
40.03,12.562
40.06,10.039
40.09,8.25294
40.12,6.95255
40.15,5.96363
40.18,5.19879
40.21,4.59748
40.24,4.11845
40.27,3.73337
40.3,3.42236
40.33,3.17126
40.36,2.96996
40.39,2.8113
40.42,2.69038
40.45,2.60414
40.48,2.55119
40.51,2.64804
40.54,2.66871
40.57,2.73868
40.6,2.84564
40.63,3.00468
40.66,3.24119
40.69,3.56952
40.72,3.97163
40.75,4.62992
40.78,5.6093
40.81,7.09947
40.84,9.5297
40.87,13.9861
40.9,23.1049
40.93,41.3998
40.96,68.7687
40.99,86.5505
41.02,78.693
41.05,59.4637
41.08,43.035
41.11,30.7367
41.14,20.2601
41.17,12.7349
41.2,8.57068
41.23,6.33626
41.26,4.92955
41.29,4.11345
41.32,3.53744
41.35,3.1248
41.38,2.95261
41.41,2.88238
41.44,2.99349
41.47,3.19097
41.5,3.59398
41.53,4.45923
41.56,6.28175
41.59,9.96432
41.62,15.0373
41.65,15.2923
41.68,10.7921
41.71,7.77368
41.74,6.7593
41.77,7.29295
41.8,8.41825
41.83,10.6235
41.86,14.8255
41.89,23.2311
41.92,39.3395
41.95,62.3044
41.98,83.1506
42.01,109.392
42.04,105.965
42.07,66.7467
42.1,36.5556
42.13,21.2562
42.16,14.0664
42.19,10.353
42.22,8.17839
42.25,6.80559
42.28,5.91002
42.31,5.3233
42.34,4.95098
42.37,4.76696
42.4,4.68518
42.43,4.71816
42.46,4.8355
42.49,5.10525
42.52,5.51501
42.55,6.08633
42.58,7.05106
42.61,8.65327
42.64,11.6183
42.67,16.2596
42.7,20.1862
42.73,21.417
42.76,25.4214
42.79,37.2189
42.82,60.4409
42.85,88.0573
42.88,105.649
42.91,108.075
42.94,99.4972
42.97,84.74
43,62.102
43.03,44.1439
43.06,36.321
43.09,36.2362
43.12,42.9342
43.15,59.8329
43.18,98.8382
43.21,181.144
43.24,303.518
43.27,323.277
43.3,206.713
43.33,117.368
43.36,77.9978
43.39,68.9568
43.42,78.173
43.45,99.5486
43.48,100.002
43.51,70.8976
43.54,47.3128
43.57,39.5418
43.6,42.9965
43.63,42.9841
43.66,31.6058
43.69,22.2916
43.72,18.0842
43.75,17.7238
43.78,21.0818
43.81,29.5025
43.84,40.2295
43.87,38.2273
43.9,28.864
43.93,24.5332
43.96,25.7505
43.99,32.5979
44.02,49.1514
44.05,86.224
44.08,155.256
44.11,219.426
44.14,187.562
44.17,110.537
44.2,60.4328
44.23,36.4973
44.26,25.5909
44.29,20.4369
44.32,18.5265
44.35,19.8157
44.38,26.4714
44.41,41.1144
44.44,55.6306
44.47,45.5272
44.5,27.1416
44.53,16.1458
44.56,10.8664
44.59,8.27044
44.62,6.8073
44.65,5.89175
44.68,5.29369
44.71,4.90309
44.74,4.66105
44.77,4.2364
44.8,4.22188
44.83,4.30069
44.86,4.4698
44.89,4.75286
44.92,5.1655
44.95,5.66224
44.98,6.46755
45.01,7.59091
